id,category_id,variant_id,speaker_id,speaker_sex,variant_type,word,vector
A_003_11,3,11,1,F,low,ball,-299.35917462020063 -317.886049481471 -401.0879517548367 -481.09339149923807 154.67873520124115 172.26376611713752 171.2462878034804 141.0344213968288 9.055651284146855 14.761991707438519 51.39846718825415 80.99663955024566 50.77528137296552 42.594087472166706 34.666302442067376 37.81217117560186 -42.95143640602997 -42.91204828129648 -11.533412424643963 1.2379558258389354 -15.625091158619663 -47.65898845734633 -46.295051037226614 -29.119797358901955 -23.227636455421006 -31.12089148101891 -36.69865192842239 -31.703537385182987
A_003_12,3,12,1,F,low,ball,-269.5921342065738 -282.4951879861951 -334.97645335104465 -416.3412285617454 159.3605569244994 177.21501965804845 190.92903939386343 163.7475139287234 -2.72411327938723 3.7876071619854006 44.430457657419154 78.39568502982388 38.9215943509565 25.690892546061885 27.405759154567143 35.3889966293619 -37.544574786891275 -36.137976927082505 -13.617438043768539 -3.5908545387494826 -26.240264506850096 -42.36261007808338 -46.92702131591905 -39.94802821411456 -30.75187882657343 -44.33919829642389 -47.295485731962614 -40.91577062066173
A_003_13,3,13,1,F,low,ball,-291.2991217968608 -282.86999350377636 -369.1028680285369 -449.84999949250533 158.5387389620587 186.0656133311238 183.82407366187616 155.2367372625653 5.484008505790402 15.990633361350689 58.89813653130017 82.27347332876018 44.066944595502065 39.19498982279816 34.020808578697796 37.54485705605677 -42.65924129859552 -47.750825505907585 -23.666053829634734 -5.798477273371066 -23.780954271325026 -56.96029839805275 -65.6556014245103 -44.58249766302614 -29.77227030087449 -44.58728380898251 -59.88378051547702 -41.14051454958355
A_003_14,3,14,1,F,low,ball,-291.78664668978234 -307.1349668673981 -373.2193617125921 -446.78443851415335 168.81653719192843 194.58508225275847 189.3734260176522 155.598908779953 17.06307673254941 19.95344202761846 45.30796950356533 62.208027735010106 42.1744477496177 29.473390123260906 27.251199139826337 32.63797968002367 -36.57595307342268 -35.243665983468446 -19.646344392419604 -6.372298004989919 -10.827536549563087 -46.887414620942955 -55.354701251129455 -40.840999599151175 -36.39282937935283 -52.53106314766259 -60.170909831904225 -40.899831633037344
A_003_15,3,15,1,F,low,ball,-304.61577064549186 -298.03072849778135 -376.8670536093038 -448.22882275443214 173.7592692682814 202.42424929750092 201.76137195791094 167.71658698836984 17.19359071081172 28.076411286001715 64.21408705976256 83.86583763837353 36.03188730732289 35.06441962072585 32.68987043623121 38.97362271604587 -29.77166495980998 -31.791453867583844 -25.53457825202873 -13.974976952005704 -11.828502068533503 -37.22484293319015 -55.02100180221021 -51.87690112222006 -24.439768609521465 -37.42442164046845 -32.57836496648611 -36.00332058407889
A_003_16,3,16,1,F,low,ball,-292.26572076618544 -299.43356065996755 -386.02113757964753 -467.56966465071815 173.48294064263138 203.60908974779431 200.7140177538543 158.94448077950767 9.002635583344167 21.166091424457274 68.73340378463642 94.45649426871357 37.604646438639406 25.40267740974437 23.688868376244166 38.50648872735551 -35.56816961582113 -40.52960612858067 -24.924007296556624 -5.522733981904114 -21.71428092990631 -49.5591163137377 -57.53816714299869 -35.50532952797505 -30.047313873765248 -45.992063164972095 -47.74956499148868 -35.19830325107995
A_003_17,3,17,1,F,low,ball,-304.38528175140436 -308.1482872895194 -386.8041582135097 -468.9956763448949 176.67744607757305 196.30425415771583 194.68417051443163 150.4328264590615 27.7150469875804 29.268738677058145 67.61664849490532 85.85481471683786 49.55944730296907 45.45374032270859 38.95867684706293 40.90047675643264 -31.71001042703898 -27.30654913835236 -8.321788722196686 1.9054874610687027 -34.562548259857245 -62.403900933795725 -52.089208562412935 -27.952446601328454 -29.773966782692767 -49.56286919478458 -48.86237159367886 -31.825135786333746
A_003_18,3,18,1,F,low,ball,-312.5190794251423 -303.8279029631862 -358.4782360914465 -427.9026144016484 168.87279030093336 192.0061158876122 191.25397387355855 167.1564048178357 21.884099921324953 33.718367401136305 60.672641981117664 82.23791079050125 28.110383396636944 36.765556677506495 44.00099391436976 41.25638525353406 -20.357287271415963 -25.78044345938946 -20.924575441532422 -2.987455907619183 -16.92521533505251 -59.633075752252765 -67.78355289442116 -40.34341770720276 -36.28413500212518 -58.75327824067007 -51.04596865422865 -33.072767981334785
A_003_19,3,19,1,F,low,ball,-305.2481253847028 -342.62376668880654 -414.76259373465143 -485.1843709483157 181.84261026350651 206.38544207323775 197.83761757219193 151.51789544760283 19.19330710089774 38.915740251677896 77.40036340991274 96.82528738378775 37.872304072274076 30.557171595880128 28.8610112775635 45.36749646800726 -24.16029004541348 -13.492216089152514 1.9427748959578883 5.903177637218374 -10.70239098222682 -40.482007321695335 -38.18605688962526 -20.751844183989075 -18.54438239881072 -33.0684456841627 -43.23569608149708 -25.799292021903742
A_003_20,3,20,1,F,low,ball,-307.3294857781191 -320.07402227939116 -388.2867062036973 -469.2152110997819 190.02634613412806 201.65311571805677 190.484130252716 154.43251669330468 13.126618699954758 20.077302895567676 50.837733782976784 81.8799143394501 31.300475300395345 23.960504851823515 33.756320399686146 44.70402178201787 -26.281044323830823 -20.557716046525236 -2.385863989430466 7.552652473180096 -25.738844094567177 -46.42124521295288 -54.89710446808098 -34.89448830855352 -33.24687974776309 -52.64306670449307 -58.337597457020195 -36.73488412392672
A_003_21,3,21,1,F,low,ball,-272.83612624623964 -327.99217171464846 -434.4327352654138 -544.3230259875811 190.02221314369888 198.44604554064017 162.6713764110075 71.33786069564928 14.421269641724503 46.54621256698434 74.25752579306922 50.825275529682855 44.17919503720721 46.73464270954809 45.27518483060156 29.238091340370893 -34.64625518361422 -12.46043920527546 4.241666044618428 9.348362118834192 -23.875076276520172 -37.79745684423895 -35.39972705833582 -5.334629751532162 -35.51163023837073 -48.099341827511694 -36.41576513270737 -9.315941984591284
A_004_01,4,1,1,F,low,bang,-260.2621804934078 -271.7163545080139 -351.7279045265452 -462.204854267867 163.9993576442444 163.2464510915986 173.02262038044245 154.5454911716524 -12.0319653926916 -35.58891110274378 -17.26370160477734 26.899222305787152 34.71742170459606 18.303961349743616 11.111454684663293 15.45030125661282 -36.07547022816954 -23.07509688093868 17.882262218962442 35.785187243113256 19.11810989941734 12.037179951075164 2.289166164065099 7.1291372562477395 -40.926408311109334 -48.84623036535996 -45.118382791898824 -25.136363886102146
A_004_02,4,2,1,F,low,bang,-258.20018536811216 -304.0355143531124 -382.62986146051867 -499.29924199123855 164.43989905444715 162.6130944473372 155.56999936558626 129.90809288479767 -40.175862230480874 -45.185706432084956 -25.0058498068733 22.573611437154803 37.91751295622305 12.5747386688281 14.461993002065494 26.747847947299007 -5.729693669467119 14.14164210350955 43.683506875562955 51.46459444210379 10.065342357572234 8.16869659437383 11.077001516490931 18.23638760290764 -45.06849672546417 -56.333596654889234 -42.41423701111174 -16.596332479757194
A_004_03,4,3,1,F,low,bang,-262.4425737785782 -301.71028271372626 -369.82858337915064 -462.17610088835147 176.2152213208642 179.33608291412358 167.83677070715947 146.33108791733872 -54.54117770934805 -59.144768183089724 -37.605644018464275 10.159219515742297 20.676058119558895 -15.586316615854633 -16.441069398196248 4.730072633462893 -1.3610997973052776 7.4568404752596 26.103569915212233 41.625390514545 11.028879934345966 5.499112001660125 8.977122860886704 14.763236655534001 -42.83952170012985 -57.15290794210135 -47.787056865950234 -27.336503466080025
A_004_04,4,4,1,F,low,bang,-250.97150831882166 -293.0653992077603 -394.54154433078224 -491.6383475446681 175.76156215662257 182.9007286326563 167.33247982518725 134.35310722581983 -46.40656773800068 -49.823018959006205 -13.917888420299148 30.13792921037535 31.24124513370734 3.8563708010453017 8.88912260000478 23.82123652752055 -2.2137128329145246 19.32286132539885 39.188525803819346 38.16181015678689 12.141682595480798 11.772024947854842 15.694423789371967 11.869882519909153 -50.162311353380645 -59.43023530893967 -33.55357592876882 -12.139047983659763
A_004_05,4,5,1,F,low,bang,-237.8452565455108 -250.61448328193111 -350.9219485626337 -458.16803570281814 161.67421895830614 134.83114484863114 133.2125465264841 151.12479498788014 -64.27080458396813 -80.43824324397485 -54.58237749559828 8.971638423644322 40.72283091582517 40.95018916888774 36.600680492570916 33.410332906233265 -12.89286065322695 -2.5199137963620677 29.05719497051357 44.154897016187334 19.337514126082223 12.986922862230134 14.965589994935254 9.345318702481293 -51.33948319775013 -56.133345317394216 -42.978266158499636 -18.883991914814256
A_004_06,4,6,1,F,low,bang,-247.87428395785582 -274.91892819247374 -354.31901281238373 -457.87370279715515 173.09947531343727 163.97547490148722 164.224172727662 151.56110650260268 -38.33000483564464 -35.467804360511494 -17.486191668992596 18.027573808045126 32.31978341637847 19.924627121177984 13.942324605849999 12.912327171545101 -14.996717605242562 -2.977611153755996 23.518854774777555 39.63746341769772 16.675991896093866 22.744605360065716 22.203696390682587 19.081223293144156 -41.55304163824484 -48.40163196042474 -35.11907228816783 -9.647438309054436
A_004_07,4,7,1,F,low,bang,-244.1068570461892 -274.46180412580156 -354.87300189578497 -470.8501633104865 166.32884114868 146.23979669684263 143.6123635818072 131.43565456719233 -41.613589242621 -63.022012212645976 -42.211067854348656 10.723296968162181 37.10479032442964 22.22456775225192 22.181749990177448 26.305094852997044 -10.393698922309387 2.576762223327365 36.64604975928876 48.20549502134381 22.29409015039811 16.160161873057994 11.050054834233173 8.078300933347535 -50.379327914022916 -60.79249550604759 -55.605365062457764 -24.86028108019378
A_004_08,4,8,1,F,low,bang,-274.69146830644445 -303.67753504890175 -378.4914195998875 -482.7470744260305 174.92438917717772 160.7078218950166 151.57199846826342 135.98125431931288 -37.0887965052812 -40.65809225461378 -15.59161855463313 28.719934901660302 21.123083925103998 9.795758341991801 13.27424956949574 19.15815182435182 -11.809310875637777 -6.794787614110181 25.582396844352143 42.34418752735327 16.02589408858928 20.28876220916676 23.95003677787546 26.22392796831066 -38.25901294551023 -39.99577611419764 -34.8704665631286 -7.901312856095005
A_004_09,4,9,1,F,low,bang,-247.50500419190664 -283.874144078763 -368.7433581874883 -469.956113210632 171.32817708847372 173.39696341859127 168.01766494408173 145.09194248066115 -33.15694620438731 -36.814135927715924 -6.138253080590166 35.52921750541773 29.722963636576573 3.848041797958868 1.5901119791528766 21.671921156489184 -9.554817690279908 -4.173280137340922 16.981642196374736 38.629430669608695 24.165144718167298 22.71209949832424 18.681014317594226 14.787936581419183 -48.28040742362479 -54.139665720033136 -39.60124084067618 -17.793298948494993
A_004_10,4,10,1,F,low,bang,-262.0355037480553 -292.4916924959564 -370.9042113686864 -472.1080740712131 187.2237070424274 181.82308159305188 169.69008462997402 138.177483586045 -22.246922169438896 -19.321267982352495 8.455547261701275 41.43092753202018 14.658018061625832 1.195730444618838 8.026689428348092 21.829395136843196 -6.833410591426592 5.574730540255674 29.29160003219537 37.471896762460176 19.97353946301206 25.28471670452504 27.389021974875277 22.417934719187173 -41.48316442803022 -49.53286436652339 -37.06599219623454 -7.127202429636931
A_004_11,4,11,1,F,low,bang,-255.53743343429625 -301.0295608593398 -393.2429100607917 -489.4877944890454 175.2097019290152 172.73950130320225 166.36941915456924 136.20966763968224 -33.82497553408 -21.291937051798385 8.111936696994325 33.300553834585244 28.86352818502976 18.991122224386114 17.425672027999926 23.77118680611445 -16.733801266719162 3.1510635327410683 29.746292967252533 39.276013580505705 16.988531490437467 20.960700581004232 11.650716741581672 12.065057026990546 -39.254022776202504 -47.17414691168673 -41.099928888749105 -15.766781249225009
A_004_12,4,12,1,F,low,bang,-261.12881396194086 -300.65579419720297 -393.0930165159741 -498.29152666134735 174.74407762324952 173.86105096362346 161.75355876867172 137.55846362516223 -27.312311885656435 -30.01405360861002 -16.404980898225688 30.276779915543422 21.040638732480964 11.139980272197047 4.676189336675001 15.884056868481995 -11.210624192465104 1.736262566392174 35.245279819631676 42.4882431532795 29.048317334082746 30.4938466008803 26.423996191987 31.913943487132848 -22.73975827947161 -33.93469385403012 -30.67369277705194 3.5231034809754482
A_004_13,4,13,1,F,low,bang,-266.1373960638415 -311.44027777986184 -382.1464358540478 -487.046327618281 183.5532298692107 170.06933623324244 167.17354677115617 137.68972343346084 -31.797097904092354 -30.680788231511734 -5.671965896683853 37.42150764835965 11.746736634368222 4.435626058595197 6.886050992174569 15.043890278461733 -20.47552369606428 -8.575809548732408 16.779359667070267 27.975043726784737 20.094454771377567 17.608709571134582 10.705967935904049 19.17015841498305 -34.69609601338891 -36.08241298744425 -26.10887612234133 -5.611654081873967
A_004_14,4,14,1,F,low,bang,-251.70129760608125 -289.20314447244243 -346.8799190400068 -478.2640710368388 176.1037766281221 165.11925167376836 142.6200135256577 148.70250414034024 -38.83310439640283 -38.20676942042632 -4.327900940283662 46.3895491735063 27.932580305165615 17.306285140525006 31.369701959117954 31.274426587126833 -8.355416370498546 1.2867883609034787 15.244852791018277 34.041077587677194 13.592400643060966 13.855433052638677 16.487306948352686 15.491474284652156 -36.084947285203484 -43.49834281709477 -38.793316711987345 -12.574834103770598
A_004_15,4,15,1,F,low,bang,-229.4513263322216 -265.7418397897453 -344.7184479183019 -460.2120064359121 188.72576210068604 189.24005406226897 186.10177867940044 158.58439019749574 -42.0532573085208 -42.71332713928227 -17.88324534231125 25.324330507029025 25.869715093988788 7.18024144178305 9.054379740114996 17.498430890117344 -18.59828768998228 2.0790539286059273 32.99149464096498 43.87869544055857 20.84021699919521 21.192775857112508 13.570985999765885 14.00566441590271 -39.83884643846302 -46.96928128328154 -46.44288989427695 -27.543461343715457
A_004_16,4,16,1,F,low,bang,-259.46361772738544 -297.3592859733887 -381.702281770977 -488.13802226741666 177.8408795064306 167.83056175706918 170.80963024450998 148.72608372036834 -41.65527683204613 -37.10852208592031 0.3794305854562594 43.0772514775079 15.510954225418743 9.84576697563259 8.413320815122066 16.88265290784181 -25.966128113600874 -20.924530284637846 9.756641865383786 29.04636871360441 18.036420508208174 12.484553813596255 9.838042384430011 14.524589293614216 -40.525854262155434 -44.87436946467412 -38.43452168564286 -16.56981748486796
A_004_17,4,17,1,F,low,bang,-272.0133753691847 -316.8218590099462 -397.2429988113845 -482.2208424174544 175.83310649943752 174.0965138210757 169.88926350106522 151.5392999225421 -21.254991952049252 -20.01032723692944 1.709828963987003 46.52346482324188 21.1726263028363 12.143748494903956 5.949516271759956 20.161777754481776 -23.286885335670632 3.232253020424414 30.63706235561463 35.340799694921 20.18348399148138 14.098462372125109 13.875167423335661 22.01978260334223 -40.410921185664975 -48.302290153627325 -34.53113201671168 -7.608157204861223
